ID,Trees,Trees_Producing,,
H7461,450,450,,
H7462,500,500,,
H7463,1000,1000,,
H7464,47,47,,
H7465,200,200,,
H7466,514,514,,
H7467,400,400,,
H7468,540,540,,
H7469,380,380,,
H7470,220,220,,
H7471,276,276,,
H7472,400,400,,
H7473,200,200,,
H7474,2614,2614,,
H7475,1624,1624,,
H7476,100,100,,
H7477,300,300,,
H7478,290,290,,
H7479,500,400,,
H7480,650,400,,
H7481,300,300,,
H7482,120,120,,
H7483,600,550,,
H7484,400,400,,
H7485,1200,1200,,
H7486,420,420,,
H7487,1100,1100,,
H7488,640,640,,
H7489,250,250,,
H7490,200,200,,
H7491,240,240,,
H7492,320,320,,
H7493,700,700,,
H7494,730,730,,
H7495,520,520,,
H7496,390,300,,
H7497,170,170,,
H7498,150,150,,
H7499,150,150,,
H7500,400,400,,
H7501,350,350,,
H7502,220,220,,
H7503,100,100,,
H7504,250,250,,
H7505,120,120,,
H7506,150,150,,
H7507,916,447,,
H7508,1250,1000,,
H7509,314,314,,
H7510,1000,170,,
H7511,2227,1769,,
H7512,250,250,,
H7513,100,100,,
H7514,1500,1500,,
H7515,200,200,,
H7516,700,700,,
H7517,2000,2000,,
H7518,600,600,,
H7519,700,700,,
H7520,900,900,,
H7521,500,500,,
H7522,650,650,,
H7523,150,150,,
H7524,500,500,,
H7525,50,160,,
H7526,30,50,,
H7527,350,30,,
H7528,250,350,,
H7529,250,250,,
H7530,350,350,,
H7531,363,150,,
H7532,485,485,,
H7533,100,100,,
H7534,120,120,,
H7535,40,400,,
H7536,400,400,,
H7537,500,500,,
H7538,50,50,,
H7539,400,330,,
H7540,100,40,,
H7541,220,220,,
H7542,250,200,,
H7543,150,150,,
H7544,350,350,,
H7545,100,100,,
H7546,160,160,,
H7547,50,50,,
H7548,300,300,,
H7549,320,320,,
H7550,700,700,,
H7551,134,134,,
H7552,280,280,,
H7553,400,350,,
H7554,480,480,,
H7555,870,870,,
H7556,540,540,,
H7557,500,500,,
H7558,505,441,,
H7559,240,240,,
H7560,300,200,,
H7561,200,150,,
H7562,700,500,,
H7563,300,200,,
H7564,1500,1000,,
H7565,530,530,,
H7566,710,710,,
H7567,100,100,,
H7568,200,150,,
H7569,230,230,,
H7570,300,200,,
H7571,420,300,,
H7572,290,150,,
H7573,160,160,,
H7574,250,200,,
H7575,920,920,,
H7576,300,300,,
H7577,500,500,,
H7578,250,250,,
H7579,600,600,,
H7580,150,150,,
H7581,300,300,,
H7582,200,150,,
H7583,575,570,,
H7584,1000,1000,,
H7585,436,436,,
H7586,400,400,,
H7587,500,400,,
H7588,620,480,,
H7589,400,400,,
H7590,600,400,,
H7591,300,300,,
H7592,450,400,,
H7593,700,400,,
H7594,630,283,,
H7595,180,180,,
H7596,600,600,,
H7597,200,200,,
H7598,300,300,,
H7599,169,69,,
H7600,100,100,,
H7601,150,150,,
H7602,270,230,,
H7603,300,200,,
H7604,250,250,,
H7605,150,150,,
H7606,120,120,,
H7607,100,100,,
H7608,300,150,,
H7609,260,260,,
H7610,120,120,,
H7611,257,257,,
H7612,250,250,,
H7613,101,101,,
H7614,200,200,,
H7615,335,335,,
H7616,350,350,,
H7617,160,160,,
H7618,750,600,,
H7619,400,400,,
H7620,290,290,,
H7621,400,300,,
H7622,200,200,,
H7623,400,400,,
H7624,400,400,,
H7625,250,150,,
H7626,197,197,,
H7627,300,250,,
H7628,400,400,,
H7629,300,300,,
H7630,300,300,,
H7631,150,150,,
H7632,200,200,,
H7633,150,150,,
H7634,200,200,,
H7635,300,180,,
H7636,500,500,,
H7637,290,290,,
H7638,300,300,,
H7639,1000,1000,,
H7640,90,90,,
H7641,445,420,,
H7642,300,150,,
H7643,400,150,,
H7644,300,200,,
H7645,800,800,,
H7646,400,400,,
H7647,300,400,,
H7648,300,300,,
H7649,200,30,,
H7650,250,250,,
H7651,187,187,,
H7652,350,350,,
H7653,200,100,,
H7654,200,200,,
H7655,500,500,,
H7656,255,255,,
H7657,180,180,,
H7658,90,90,,
H7659,640,640,,
H7660,500,160,,
H7661,150,100,,
H7662,180,180,,
H7663,80,80,,
H7664,250,250,,
H7665,100,100,,
H7666,200,200,,
H7667,400,400,,
H7668,125,125,,
H7669,450,150,,
H7670,450,450,,
H7671,500,320,,
H7672,220,120,,
H7673,200,100,,
H7674,120,49,,
H7675,420,200,,
H7676,300,300,,
H7677,1000,200,,
H7678,500,200,,
H7679,300,200,,
H7680,200,160,,
H7681,130,130,,
H7682,400,400,,
H7683,400,400,,
H7684,3015,1700,,
H7685,115,115,,
H7686,100,100,,
H7687,142,142,,
H7688,80,80,,
H7689,300,300,,
H7690,500,450,,
H7691,450,450,,
H7692,350,330,,
H7693,270,150,,
H7694,800,800,,
H7695,1000,1000,,
H7696,200,100,,
H7697,300,300,,
H7698,105,105,,
H7699,340,340,,
H7700,1400,1400,,
H7701,300,300,,
H7702,200,200,,
H7703,300,300,,
H7704,150,150,,
H7705,350,350,,
H7706,120,120,,
H7707,350,350,,
H7708,150,150,,
H7709,276,276,,
H7710,206,206,,
H7711,200,200,,
H7712,100,100,,
H7713,550,550,,
H7714,540,540,,
H7715,700,700,,
H7716,250,250,,
H7717,200,200,,
H7718,114,114,,
H7719,1500,,,
H7720,370,370,,
H7721,120,120,,
H7722,150,150,,
H7723,320,320,,
H7724,300,300,,
H7725,330,330,,
H7726,250,250,,
H7727,130,130,,
H7728,130,130,,
H7729,300,300,,
H7730,150,150,,
H7731,200,200,,
H7732,100,100,,
H7733,502,350,,
H7734,500,500,,
H7735,400,250,,
H7736,190,90,,
H7737,55,55,,
H7738,364,364,,
H7739,300,300,,
H7740,250,250,,
H7741,500,500,,
H7742,250,250,,
H7743,300,270,,
H7744,150,150,,
H7745,300,300,,
H7746,290,245,,
H7747,700,400,,
H7748,300,300,,
H7749,1000,800,,
H7750,300,300,,
H7751,350,350,,
H7752,2000,2000,,
H7753,400,400,,
H7754,150,120,,
H7755,70,70,,
H7756,200,200,,
H7757,300,300,,
H7758,400,400,,
H7759,50,50,,
H7760,200,200,,
H7761,300,300,,
H7762,100,100,,
H7763,100,100,,
H7764,350,350,,
H7765,2000,2000,,
H7766,500,440,,
H7767,100,100,,
H7768,200,200,,
H7769,200,200,,
H7770,480,480,,
H7771,100,100,,
H7772,400,400,,
H7773,130,130,,
H7774,600,600,,
H7775,600,600,,
H7776,200,200,,
H7777,153,100,,
H7778,380,380,,
H7779,312,312,,
H7780,300,300,,
H7781,300,300,,
H7782,400,400,,
H7783,50,50,,
H7784,100,100,,
H7785,200,200,,
H7786,200,200,,
H7787,300,300,,
H7788,400,400,,
H7789,250,250,,
H7790,320,320,,
H7791,1100,1100,,
H7792,400,400,,
H7793,380,380,,
H7794,200,200,,
H7795,700,700,,
H7796,150,150,,
H7797,500,500,,
H7798,100,100,,
H7799,500,500,,
H7800,1480,1480,,
H7801,600,600,,
H7802,300,300,,
H7803,100,100,,
H7804,200,200,,
H7805,300,300,,
H7806,800,800,,
H7807,450,450,,
H7808,450,450,,
H7809,302,302,,
H7810,100,100,,
H7811,215,215,,
H7812,300,300,,
H7813,100,100,,
H7814,400,400,,
H7815,150,150,,
H7816,150,150,,
H7817,300,300,,
H7818,350,350,,
H7819,40,40,,
H7820,433,433,,
H7821,300,200,,
H7822,100,100,,
H7823,450,450,,
H7824,1000,800,,
H7825,500,500,,
H7826,250,200,,
H7827,150,150,,
H7828,300,300,,
H7829,1000,1000,,
H7830,303,303,,
H7831,340,200,,
H7832,800,800,,
H7833,500,400,,
H7834,188,188,,
H7835,380,200,,
H7836,300,300,,
H7837,500,500,,
H7838,52,52,,
H7839,30,30,,
H7840,180,180,,
H7841,120,120,,
H7842,200,200,,
H7843,180,180,,
H7844,250,250,,
H7845,400,400,,
H7846,500,500,,
H7847,70,70,,
H7848,260,260,,
H7849,430,430,,
H7850,200,200,,
H7851,55,55,,
H7852,20,20,,
H7853,180,180,,
H7854,420,420,,
H7855,600,600,,
H7856,1000,1000,,
H7857,150,150,,
H7858,100,100,,
H7859,200,200,,
H7860,200,200,,
H7861,370,370,,
H7862,950,650,,
H7863,1424,1424,,
H7864,570,570,,
H7865,650,650,,
H7866,640,640,,
H7867,400,400,,
H7868,500,500,,
H7869,500,500,,
H7870,500,500,,
H7871,220,220,,
H7872,355,355,,
H7873,270,270,,
H7874,500,500,,
H7875,240,240,,
H7876,350,350,,
H7877,370,370,,
H7878,350,350,,
H7879,200,200,,
H7880,541,541,,
H7881,120,120,,
H7882,150,100,,
H7883,600,600,,
H7884,800,800,,
H7885,90,90,,
H7886,200,200,,
H7887,300,300,,
H7888,200,200,,
H7889,400,400,,
H7890,265,265,,
H7891,100,84,,
H7892,800,800,,
H7893,100,100,,
H7894,100,100,,
H7895,450,450,,
H7896,310,310,,
H7897,50,50,,
H7898,400,400,,
H7899,70,70,,
H7900,250,250,,
H7901,400,400,,
H7902,300,300,,
H7903,300,300,,
H7904,700,370,,
H7905,400,400,,
H7906,1814,1514,,
H7907,6400,6400,,
H7908,2001,1861,,
H7909,530,530,,
H7910,578,578,,
H7911,850,700,,
H7912,500,500,,
H7913,500,500,,
H7914,100,100,,
H7915,150,150,,
H7916,228,228,,
H7917,300,300,,
H7918,550,500,,
H7919,400,400,,
H7920,700,560,,
H7921,100,100,,
H7922,310,210,,
H7923,150,150,,
H7924,150,150,,
H7925,286,200,,
H7926,300,300,,
H7927,150,150,,
H7928,270,180,,
H7929,200,200,,
H7930,500,500,,
H7931,800,800,,
H7932,100,100,,
H7933,1200,1200,,
H7934,100,100,,
H7935,100,100,,
H7936,300,300,,
H7937,520,350,,
H7938,400,400,,
H7939,1000,1000,,
H7940,250,250,,
H7941,50,50,,
H7942,362,362,,
H7943,470,260,,
H7944,100,100,,
H7945,150,150,,
H7946,200,200,,
H7947,500,500,,
H7948,150,150,,
H7949,180,180,,
H7950,200,200,,
H7951,150,150,,
H7952,100,100,,
H7953,170,170,,
H7954,143,143,,
H7955,500,500,,
H7956,200,200,,
H7957,130,130,,
H7958,500,500,,
H7959,180,180,,
H7960,200,200,,
H7961,400,400,,
H7962,200,200,,
H7963,120,120,,
H7964,80,80,,
H7965,1000,550,,
H7966,300,300,,
H7967,100,100,,
H7968,400,350,,
H7969,300,300,,
H7970,300,300,,
H7971,400,400,,
H7972,400,400,,
H7973,420,420,,
H7974,300,300,,
H7975,1500,1500,,
H7976,200,200,,
H7977,120,120,,
H7978,56,56,,
H7979,160,160,,
H7980,250,250,,
H7981,100,100,,
H7982,450,400,,
H7983,600,600,,
H7984,300,300,,
H7985,400,400,,
H7986,100,100,,
H7987,600,600,,
H7988,300,300,,
H7989,400,400,,
H7990,300,300,,
H7991,422,422,,
H7992,160,160,,
H7993,415,400,,
H7994,200,200,,
H7995,200,200,,
H7996,350,300,,
H7997,310,300,,
H7998,250,250,,
H7999,200,200,,
H8000,240,240,,
H8001,500,500,,
H8002,630,630,,
H8003,600,600,,
H8004,1000,1000,,
H8005,750,750,,
H8006,500,500,,
H8007,600,600,,
H8008,612,480,,
H8009,350,350,,
H8010,285,285,,
H8011,316,316,,
H8012,700,700,,
H8013,150,150,,
H8014,600,600,,
H8015,170,170,,
H8016,600,600,,
H8017,250,250,,
H8018,300,300,,
H8019,1000,800,,
H8060,850,850,,
H8061,900,900,,
H8062,2000,2000,,
H8063,650,650,,
H8064,750,750,,
H8065,250,250,,
H8066,400,400,,
H8067,1000,1000,,
H8068,400,400,,
H8069,400,400,,
H8070,400,400,,
H8071,500,500,,
H8072,180,180,,
H8073,280,280,,
H8074,900,900,,
H8075,1200,1200,,
H8076,180,180,,
H8077,360,360,,
H8078,250,250,,
H8079,670,670,,
H8080,900,900,,
H8081,700,700,,
H8082,600,600,,
H8083,350,300,,
H8084,400,400,,
H8085,210,210,,
H8086,160,160,,
H8087,650,500,,
H8088,700,700,,
H8089,400,400,,
H8090,700,700,,
H8091,165,165,,
H8092,200,200,,
H8093,260,260,,
H8094,300,300,,
H8095,380,300,,
H8096,350,350,,
H8097,500,500,,
H8098,400,400,,
H8099,350,350,,
H8100,1400,1400,,
H8101,667,667,,
H8102,450,350,,
H8103,400,350,,
H8104,200,200,,
H8105,160,80,,
H8106,250,250,,
H8107,250,220,,
H8108,400,300,,
H8109,150,100,,
H8110,300,265,,
H8111,250,250,,
H8112,200,200,,
H8113,460,400,,
H8114,350,350,,
H8115,400,400,,
H8116,300,300,,
H8117,400,400,,
H8118,500,500,,
H8119,135,135,,
H8120,570,570,,
H8121,300,270,,
H8122,200,200,,
H8123,420,400,,
H8124,425,425,,
H8125,260,60,,
H8126,180,50,,
H8127,190,190,,
H8128,300,300,,
H8129,200,200,,
H8130,100,80,,
H8131,240,240,,
H8132,480,410,,
H8133,100,100,,
H8134,500,500,,
H8135,150,150,,
H8136,560,400,,
H8137,300,250,,
H8138,350,350,,
H8139,509,400,,
H8140,1052,1052,,
H8141,500,500,,
H8142,714,714,,
H8143,800,800,,
H8144,315,315,,
H8145,350,350,,
H8146,300,300,,
H8147,370,370,,
H8148,250,250,,
H8149,800,800,,
H8150,1200,1200,,
H8151,1500,1500,,
H8152,1500,1500,,
H8153,500,500,,
H8154,1000,1000,,
H8155,478,478,,
H8156,800,800,,
H8157,500,500,,
H8158,620,620,,
H8159,350,350,,
H8160,500,500,,
H8161,2000,2000,,
H8162,515,515,,
H8163,300,300,,
H8164,500,500,,
H8165,600,600,,
H8166,500,500,,
H8167,400,400,,
H8168,270,270,,
H8169,500,500,,
H8170,150,150,,
H8171,250,250,,
H8172,400,400,,
H8173,130,130,,
H8174,300,300,,
H8175,120,120,,
H8176,450,450,,
H8177,250,250,,
H8178,350,250,,
H8179,120,100,,
H8180,100,80,,
H8181,200,150,,
H8182,160,120,,
H8183,300,220,,
H8184,200,150,,
H8185,300,250,,
H8186,180,150,,
H8187,100,100,,
H8188,700,700,,
H8189,200,200,,
H8190,450,450,,
H8191,100,100,,
H8192,400,400,,
H8193,700,600,,
H8194,400,400,,
H8195,500,500,,
H8196,200,200,,
H8197,180,180,,
H8198,500,400,,
H8199,300,250,,
H8200,600,530,,
H8201,400,400,,
H8202,405,405,,
H8203,300,150,,
H8204,340,240,,
H8205,350,350,,
H8206,400,400,,
H8207,500,500,,
H8208,520,520,,
H8209,400,400,,
H8210,350,300,,
H8211,100,100,,
H8212,400,400,,
H8213,350,300,,
H8214,300,250,,
H8215,905,905,,
H8216,1200,1200,,
H8217,500,500,,
H8218,400,400,,
H8219,500,400,,
H8220,1300,1300,,
H8221,431,431,,
H8222,600,600,,
H8223,300,300,,
H8224,300,230,,
H8225,300,300,,
H8226,160,100,,
H8227,500,450,,
H8228,400,300,,
H8229,300,300,,
H8230,170,170,,
H8231,980,900,,
H8232,800,800,,
H8233,600,600,,
H8234,400,400,,
H8235,400,400,,
H8236,200,200,,
H8237,620,620,,
H8238,250,250,,
H8239,600,600,,
H8240,603,504,,
H8241,800,400,,
H8242,400,400,,
H8243,64,64,,
H8244,850,600,,
H8245,500,320,,
H8246,1400,1400,,
H8247,490,400,,
H8248,350,300,,
H8249,480,480,,
H8250,310,310,,
H8251,209,209,,
H8252,221,221,,
H8253,300,300,,
H8254,318,318,,
H8255,700,700,,
H8256,120,120,,
H8257,400,400,,
H8258,150,150,,
H8259,161,161,,
H8260,315,315,,
H8261,145,145,,
H8262,155,155,,
H8263,101,101,,
H8264,98,98,,
H8265,1500,1500,,
H8266,225,225,,
H8267,290,290,,
H8268,108,108,,
H8269,209,209,,
H8270,301,301,,
H8271,152,152,,
H8272,670,670,,
H8273,309,309,,
H8274,200,200,,
H8275,300,300,,
H8276,400,400,,
H8277,700,400,,
H8278,360,300,,
H8279,100,400,,
H8280,200,200,,
H8281,600,600,,
H8282,350,300,,
H8283,250,250,,
H8284,340,240,,
H8285,50,50,,
H8286,1012,700,,
H8287,840,840,,
H8288,400,400,,
H8289,1200,1200,,
H8290,1000,1000,,
H8291,250,250,,
H8292,500,500,,
H8293,2500,2500,,
H8294,700,700,,
H8295,79,79,,
H8296,940,905,,
H8297,200,200,,
H8298,210,210,,
H8299,480,480,,
H8300,270,270,,
H8301,374,374,,
H8302,1004,1004,,
H8303,230,230,,
H8304,800,800,,
H8305,400,300,,
H8306,397,397,,
H8307,400,400,,
H8308,140,140,,
H8309,310,310,,
H8310,231,231,,
H8311,260,200,,
H8312,570,570,,
H8313,571,571,,
H8314,870,870,,
H8315,209,209,,
H8316,254,254,,
H8317,270,270,,
H8318,180,180,,
H8319,100,100,,
H8320,400,400,,
H8321,2500,2500,,
H8322,600,600,,
H8323,211,211,,
H8324,600,600,,
H8325,300,300,,
H8326,400,400,,
H8327,553,553,,
H8328,1000,600,,
H8329,400,400,,
H8330,700,700,,
H8331,400,400,,
H8332,720,720,,
H8333,330,180,,
H8334,600,600,,
H8335,1500,500,,
H8336,700,400,,
H8337,210,210,,
H8338,800,800,,
H8339,300,300,,
H8340,500,300,,
H8341,150,150,,
H8342,279,120,,
H8343,400,220,,
H8344,220,120,,
H8345,300,50,,
H8346,500,500,,
H8347,100,100,,
H8348,300,300,,
H8349,240,240,,
H8350,600,600,,
H8351,350,350,,
H8352,700,700,,
H8353,282,282,,
H8354,580,580,,
H8355,75,75,,
H8356,300,300,,
H8357,280,280,,
H8358,380,380,,
H8359,150,150,,
H8360,140,140,,
H8361,245,245,,
H8362,250,250,,
H8363,200,200,,
H8364,650,650,,
H8365,670,300,,
H8366,600,600,,
H8367,600,600,,
H8368,1000,500,,
H8369,500,400,,
H8370,400,400,,
H8371,500,500,,
H8372,1200,1200,,
H8373,2000,2000,,
H8374,400,400,,
H8375,300,300,,
H8376,400,350,,
H8377,500,500,,
H8378,400,400,,
H8379,300,100,,
H8380,350,350,,
H8381,540,300,,
H8382,400,400,,
H8383,235,233,,
H8384,200,200,,
H8385,150,150,,
H8386,155,155,,
H8387,300,300,,
H8388,307,307,,
H8389,200,200,,
H8390,180,180,,
H8391,480,480,,
H8392,200,200,,
H8393,400,400,,
H8394,200,200,,
H8395,165,165,,
H8396,300,300,,
H8397,370,370,,
H8398,300,300,,
H8399,420,420,,
H8400,200,200,,
H8401,150,150,,
H8402,200,200,,
H8403,400,400,,
H8404,160,160,,
H8405,250,250,,
H8406,200,200,,
H8407,275,275,,
H8408,158,158,,
H8409,200,200,,
H8410,360,360,,
H8411,508,508,,
H8412,150,150,,
H8413,216,216,,
H8414,100,100,,
H8415,150,150,,
H8416,107,107,,
H8417,300,300,,
H8418,120,120,,
H8419,145,145,,
H8420,200,200,,
H8421,150,150,,
H8422,1600,1550,,
H8423,100,100,,
H8424,200,200,,
H8425,200,200,,
H8426,100,100,,
H8427,445,445,,
H8428,150,150,,
H8429,250,250,,
H8430,700,700,,
H8431,35,35,,
H8432,347,347,,
H8433,300,300,,
H8434,180,120,,
H8435,400,400,,
H8436,400,380,,
H8437,250,250,,
H8438,100,100,,
H8439,138,130,,
H8440,105,105,,
H8441,600,600,,
H8442,180,180,,
H8443,700,700,,
H8444,700,200,,
H8445,200,200,,
H8446,120,120,,
H8447,100,100,,
H8448,95,95,,
H8449,110,110,,
H8450,200,200,,
H8451,350,300,,
H8452,200,200,,
H8453,110,110,,
H8454,250,250,,
H8455,200,200,,
H8456,120,120,,
H8457,150,150,,
H8458,50,50,,
H8459,80,80,,
H8460,300,300,,
H8461,120,120,,
H8462,100,100,,
H8463,207,207,,
H8464,200,150,,
H8465,120,60,,
H8466,300,300,,
H8467,150,150,,
H8468,160,160,,
H8469,350,300,,
H8470,250,250,,
H8471,348,348,,
H8472,224,224,,
H8473,60,60,,
H8474,125,125,,
H8475,1500,1500,,
H8476,300,300,,
H8477,60,60,,
H8478,500,500,,
H8479,135,135,,
H8480,153,153,,
H8481,150,150,,
H8482,100,100,,
H8483,180,180,,
H8484,200,200,,
H8485,80,80,,
H8486,250,250,,
H8487,150,150,,
H8488,52,52,,
H8489,100,100,,
H8490,300,300,,
H8491,80,80,,
H8492,300,300,,
H8493,350,350,,
H8494,153,153,,
H8495,500,500,,
H8496,150,150,,
H8497,260,260,,
H8498,150,150,,
H8499,126,126,,
H8500,187,187,,
H8501,180,180,,
H8502,53,53,,
H8503,280,280,,
H8504,200,115,,
H8505,250,100,,
H8506,96,65,,
H8507,190,190,,
H8508,450,450,,
H8509,180,180,,
H8510,110,110,,
H8511,644,644,,
H8512,450,450,,
H8513,300,300,,
H8514,200,200,,
H8515,40,40,,
H8516,160,160,,
H8517,180,180,,
H8518,100,100,,
H8519,80,80,,
H8520,86,86,,
H8521,1200,1200,,
H8522,50,50,,
H8523,250,250,,
H8524,35,35,,
H8525,250,250,,
H8526,300,300,,
H8527,243,243,,
H8528,650,650,,
H8529,610,610,,
H8530,200,200,,
H8531,650,650,,
H8532,400,400,,
H8533,1500,1500,,
H8534,350,350,,
H8535,90,90,,
H8536,169,169,,
H8537,200,200,,
H8538,50,50,,
H8539,450,450,,
H8540,100,100,,
H8541,150,150,,
H8542,170,170,,
H8543,272,272,,
H8544,103,103,,
H8545,85,60,,
H8546,170,150,,
H8547,110,100,,
H8548,80,80,,
H8549,165,120,,
H8550,51,51,,
H8551,186,170,,
H8552,280,200,,
H8553,350,300,,
H8554,180,100,,
H8555,100,100,,
H8556,70,50,,
H8557,150,120,,
H8558,120,100,,
H8559,200,150,,
H8560,200,160,,
H8561,64,64,,
H8562,100,100,,
H8563,455,300,,
H8564,510,400,,
H8565,57,57,,
H8566,120,100,,
H8567,100,80,,
H8568,45,45,,
H8569,100,100,,
H8570,66,60,,
H8571,270,150,,
H8572,100,100,,
H8573,200,150,,
H8574,80,80,,
H8575,150,100,,
H8576,142,130,,
H8577,100,100,,
H8578,300,300,,
H8579,455,300,,
H8580,60,60,,
H8581,180,150,,
H8582,60,25,,
H8583,500,500,,
H8584,1000,1000,,
H8585,700,700,,
H8586,1000,1000,,
H8587,500,500,,
H8588,700,700,,
H8589,700,700,,
H8590,500,500,,
H8591,800,800,,
H8592,1000,1000,,
H8593,400,400,,
H8594,1500,1500,,
H8595,2000,100,,
H8596,1080,1080,,
H8597,500,500,,
H8598,1810,1810,,
H8599,1000,1000,,
H8600,2700,2700,,
H8601,2000,2000,,
H8602,730,730,,
H8603,2000,2000,,
H8604,1500,1500,,
H8605,600,600,,
H8606,2500,2500,,
H8607,2200,2000,,
H8608,1400,1400,,
H8609,1500,1500,,
H8610,3500,3500,,
H8611,1500,1500,,
H8612,3000,3000,,
H8613,740,740,,
H8614,3000,3000,,
H8615,1700,1700,,
H8616,1200,1200,,
H8617,5000,5000,,
H8618,1500,1500,,
H8619,7000,7000,,
H8620,3000,3000,,
H8621,600,600,,
H8622,500,500,,
H8623,700,700,,
H8624,350,350,,
H8625,500,500,,
H8626,1000,1000,,
H8627,400,400,,
H8628,500,500,,
H8629,300,300,,
H8630,500,500,,
H8631,700,700,,
H8632,500,500,,
H8633,700,700,,
H8634,700,700,,
H8635,320,320,,
H8636,400,400,,
H8637,600,600,,
H8638,600,600,,
H8639,300,300,,
H8640,200,200,,
H8641,600,600,,
H8642,700,700,,
H8643,500,500,,
H8644,500,500,,
H8645,700,700,,
H8646,500,500,,
H8647,350,350,,
H8648,250,250,,
H8649,400,400,,
H8650,310,310,,
H8651,450,450,,
H8652,1000,1000,,
H8653,1000,1000,,
H8654,1000,1000,,
H8655,500,500,,
H8656,700,700,,
H8657,400,400,,
H8658,200,200,,
H8659,600,600,,
H8660,3000,3000,,
H8661,800,800,,
H8662,700,700,,
H8663,500,500,,
H8664,600,600,,
H8665,700,700,,
H8666,500,500,,
H8667,600,600,,
H8668,1300,1300,,
H8669,2000,2000,,
H8670,900,900,,
H8671,300,300,,
H8672,1500,1500,,
H8673,200,200,,
H8674,500,500,,
H8675,300,300,,
H8676,800,800,,
H8677,300,300,,
H8678,700,700,,
H8679,400,400,,
H8680,200,200,,
H8681,1000,1000,,
H8682,300,300,,
H8683,500,500,,
H8684,600,600,,
H8685,3000,3000,,
H8686,620,620,,
H8687,720,720,,
H8688,500,500,,
H8689,800,800,,
H8690,800,800,,
H8691,700,700,,
H8692,1000,1000,,
H8693,1000,1000,,
H8694,700,700,,
H8695,400,400,,
H8696,400,400,,
H8697,2000,2000,,
H8698,500,500,,
H8699,1200,1200,,
H8700,1000,1000,,
H8701,300,300,,
H8702,400,400,,
H8703,560,560,,
H8704,600,600,,
H8705,1500,1500,,
H8706,400,400,,
H8707,200,200,,
H8708,300,300,,
H8709,4000,4000,,
H8710,470,470,,
H8711,500,500,,
H8712,700,700,,
H8713,1000,1000,,
H8714,400,400,,
H8715,1500,1500,,
H8716,300,300,,
H8717,300,300,,
H8718,250,250,,
H8719,1500,1500,,
H8720,60,60,,
H8721,200,200,,
H8722,500,500,,
H8723,450,450,,
H8724,700,700,,
H8725,800,800,,
H8726,50,50,,
H8727,1500,1500,,
H8728,525,525,,
H8729,1500,1500,,
H8730,1100,1100,,
H8731,750,750,,
H8732,600,600,,
H8733,300,300,,
H8734,250,250,,
H8735,600,600,,
H8736,600,600,,
H8737,200,200,,
H8738,500,500,,
H8739,450,450,,
H8740,400,400,,
H8741,200,200,,
H8742,300,300,,
H8743,700,700,,
H8744,125,125,,
H8745,400,400,,
H8746,400,400,,
H8747,500,500,,
H8748,300,300,,
H8749,280,280,,
H8750,750,750,,
H8751,3000,3000,,
H8752,300,300,,
H8753,540,540,,
H8754,400,400,,
H8755,200,200,,
H8756,200,200,,
H8757,300,300,,
H8758,500,500,,
H8759,300,300,,
H8760,1500,1500,,
H8761,300,300,,
H8762,480,480,,
H8763,350,350,,
H8764,1000,1000,,
H8765,100,100,,
H8766,150,150,,
H8767,300,300,,
H8768,600,600,,
H8769,50,50,,
H8770,100,100,,
H8771,1212,1212,,
H8772,3000,3000,,
H8773,200,200,,
H8774,300,300,,
H8775,400,400,,
H8776,400,400,,
H8777,500,500,,
H8778,1000,1000,,
H8779,600,600,,
